Cuboid: 连环战塔, 1124, 129, 213, 1344, 248, 408
Chests: '[1241:202:251:54:5:Default, 1182:202:308:54:2:Default, 1298:202:310:54:3:Default,
  1239:202:367:54:4:Default, 1212:203:283:54:4:Default, 1235:203:304:54:5:Default,
  1246:203:305:54:3:Default, 1235:203:313:54:2:Default, 1244:203:315:54:4:Default,
  1266:204:283:54:4:Default, 1214:204:335:54:5:Default, 1266:204:335:54:2:Default,
  1239:213:231:54:3:Default, 1261:213:251:54:4:Default, 1219:213:253:54:5:Default,
  1182:213:288:54:3:Default, 1296:213:288:54:3:Default, 1318:213:308:54:4:Default,
  1162:213:310:54:5:Default, 1184:213:330:54:2:Default, 1298:213:330:54:2:Default,
  1261:213:365:54:4:Default, 1219:213:367:54:5:Default, 1241:213:387:54:2:Default]'
Spawnpoints:
  '1': 连环战塔, 1297.5, 237, 329.5, 89.10004, 79.65005
  '2': 连环战塔, 1317.5, 237, 309.5, 135.89963, 80.54995
  '3': 连环战塔, 1297.5, 237, 289.5, 63.449646, 80.099976
  '4': 连环战塔, 1260.5, 237, 252.5, 154.34955, 76.34999
  '5': 连环战塔, 1240.5, 237, 232.5, 30.449677, 78.6
  '6': 连环战塔, 1220.5, 237, 252.5, 42.299683, 87.0
  '7': 连环战塔, 1183.5, 237, 289.5, 10.799774, 81.44998
  '8': 连环战塔, 1163.5, 237, 309.5, 11.850067, 83.249985
  '9': 连环战塔, 1183.5, 237, 329.5, 314.2501, 84.44999
  '10': 连环战塔, 1220.5, 237, 366.5, 283.05014, 83.39997
  '11': 连环战塔, 1240.5, 237, 386.5, 274.0502, 75.59998
  '12': 连环战塔, 1260.5, 237, 366.5, 208.05028, 79.80002
